Player,Tm,Pos,Age,FantasyPoints,G,GS,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Tgt,Rec,Int,Fumbles,FumblesLost
Erric Pegram,ATL,RB,24.0,187.7,16.0,14.0,0.0,0.0,0.0,1185.0,3.0,292.0,302.0,0.0,42.0,33.0,0.0,6.0,0.0
Anthony Miller,SDG,WR,28.0,242.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1162.0,7.0,162.0,84.0,0.0,0.0,0.0
Terry Kirby,MIA,RB,23.0,227.4,16.0,8.0,0.0,0.0,0.0,390.0,3.0,119.0,874.0,3.0,95.0,75.0,0.0,5.0,0.0
Edgar Bennett,GNB,RB,24.0,219.7,16.0,14.0,0.0,0.0,0.0,550.0,9.0,159.0,457.0,1.0,74.0,59.0,0.0,0.0,0.0
Jeff Hostetler,RAI,QB,32.0,203.88,15.0,15.0,3242.0,14.0,419.0,202.0,5.0,55.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0
Herschel Walker,PHI,RB,31.0,228.6,16.0,16.0,0.0,0.0,0.0,746.0,1.0,174.0,610.0,3.0,91.0,75.0,0.0,3.0,0.0
Chris Warren,SEA,RB,25.0,168.1,14.0,14.0,0.0,0.0,0.0,1072.0,7.0,273.0,99.0,0.0,21.0,15.0,0.0,3.0,0.0
Rodney Hampton,NYG,RB,24.0,172.7,12.0,10.0,0.0,0.0,0.0,1077.0,5.0,292.0,210.0,0.0,23.0,18.0,0.0,2.0,0.0
Ronald Moore,PHO,RB,23.0,154.39999999999995,16.0,11.0,0.0,0.0,0.0,1018.0,9.0,263.0,16.0,0.0,7.0,3.0,0.0,3.0,0.0
Johnny Mitchell,NYJ,TE,22.0,138.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,6.0,73.0,39.0,0.0,0.0,0.0
Keith Jackson,MIA,TE,28.0,132.3,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,6.0,73.0,39.0,0.0,2.0,0.0
Barry Sanders,DET,RB,25.0,180.0,11.0,11.0,0.0,0.0,0.0,1115.0,3.0,243.0,205.0,0.0,48.0,36.0,0.0,3.0,0.0
Brent Jones,SFO,TE,30.0,155.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,94.0,68.0,0.0,2.0,0.0
Barry Foster,PIT,RB,25.0,167.8,9.0,9.0,0.0,0.0,0.0,711.0,8.0,177.0,217.0,1.0,34.0,27.0,0.0,3.0,0.0
Warren Moon,HOU,QB,37.0,175.9,15.0,14.0,3485.0,21.0,520.0,145.0,1.0,48.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0
Reggie Brooks,WAS,RB,22.0,155.9,16.0,11.0,0.0,0.0,0.0,1063.0,3.0,223.0,186.0,0.0,35.0,21.0,0.0,4.0,0.0
Rod Bernstine,DEN,RB,28.0,180.8,15.0,14.0,0.0,0.0,0.0,816.0,4.0,223.0,372.0,0.0,61.0,44.0,0.0,3.0,0.0
Ricky Proehl,PHO,WR,25.0,197.4,16.0,16.0,0.0,0.0,0.0,47.0,0.0,8.0,877.0,7.0,108.0,65.0,0.0,1.0,0.0
Pete Metzelaars,BUF,TE,33.0,150.9,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,4.0,95.0,68.0,0.0,1.0,0.0
Jackie Harris,GNB,TE,25.0,126.4,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,4.0,73.0,42.0,0.0,0.0,0.0
Willie Davis,KAN,WR,26.0,184.9,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,7.0,101.0,52.0,0.0,0.0,0.0
Mark Bavaro,PHI,TE,30.0,127.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,6.0,72.0,43.0,0.0,0.0,0.0
Boomer Esiason,NYJ,QB,32.0,170.84,16.0,16.0,3421.0,16.0,473.0,118.0,1.0,45.0,-8.0,0.0,1.0,1.0,11.0,13.0,0.0
Calvin Williams,PHI,WR,26.0,192.5,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,10.0,104.0,60.0,0.0,0.0,0.0
Irving Fryar,MIA,WR,31.0,194.6,16.0,16.0,0.0,0.0,0.0,-4.0,0.0,3.0,1010.0,5.0,118.0,64.0,0.0,0.0,0.0
Herman Moore,DET,WR,24.0,186.5,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,6.0,112.0,61.0,0.0,2.0,0.0
John Taylor,SFO,WR,31.0,181.34,16.0,16.0,41.0,0.0,1.0,17.0,0.0,2.0,940.0,5.0,74.0,56.0,0.0,1.0,0.0
Eric Metcalf,CLE,RB,25.0,188.0,16.0,9.0,0.0,0.0,0.0,611.0,1.0,129.0,539.0,2.0,84.0,63.0,0.0,4.0,0.0
Michael Jackson,CLE,WR,24.0,163.7,15.0,11.0,25.0,0.0,1.0,1.0,0.0,1.0,756.0,8.0,92.0,41.0,0.0,1.0,0.0
Brett Favre,GNB,QB,24.0,159.72,16.0,16.0,3303.0,19.0,522.0,216.0,1.0,58.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0
Andre Reed,BUF,WR,29.0,169.5,15.0,15.0,0.0,0.0,0.0,21.0,0.0,9.0,854.0,6.0,87.0,52.0,0.0,3.0,0.0
Courtney Hawkins,TAM,WR,24.0,181.3,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,5.0,109.0,62.0,0.0,2.0,0.0
Bobby Hebert,ATL,QB,33.0,164.02,14.0,12.0,2978.0,24.0,430.0,49.0,0.0,24.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0
Reggie Langhorne,IND,WR,30.0,198.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,3.0,152.0,85.0,0.0,4.0,0.0
Troy Aikman,DAL,QB,27.0,170.5,14.0,14.0,3100.0,15.0,392.0,125.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
Keith Byars,MIA,RB,30.0,183.64,16.0,16.0,11.0,1.0,2.0,269.0,3.0,64.0,613.0,3.0,84.0,61.0,0.0,3.0,0.0
Webster Slaughter,HOU,WR,29.0,189.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,5.0,122.0,77.0,0.0,4.0,0.0
Jim Kelly,BUF,QB,33.0,167.48,16.0,16.0,3382.0,18.0,470.0,102.0,0.0,36.0,0.0,0.0,1.0,0.0,18.0,7.0,0.0
Neil O'Donnell,PIT,QB,27.0,171.42,16.0,15.0,3208.0,14.0,486.0,111.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0
Brian Blades,SEA,WR,28.0,195.7,16.0,14.0,0.0,0.0,0.0,52.0,0.0,5.0,945.0,3.0,144.0,80.0,0.0,1.0,0.0
Rick Mirer,SEA,QB,23.0,153.62,16.0,16.0,2833.0,12.0,486.0,343.0,3.0,68.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0
Mike Pritchard,ATL,WR,24.0,188.0,15.0,14.0,0.0,0.0,0.0,4.0,0.0,2.0,736.0,7.0,102.0,74.0,0.0,1.0,0.0
Ernest Givins,HOU,WR,29.0,178.6,16.0,16.0,0.0,0.0,0.0,19.0,0.0,6.0,887.0,4.0,110.0,68.0,0.0,2.0,0.0
Eric Martin,NOR,WR,32.0,179.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,3.0,112.0,66.0,0.0,0.0,0.0
Leroy Thompson,PIT,RB,24.0,144.2,15.0,6.0,0.0,0.0,0.0,763.0,3.0,205.0,259.0,0.0,46.0,38.0,0.0,7.0,0.0
Haywood Jeffires,HOU,WR,29.0,167.3,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,6.0,122.0,66.0,0.0,5.0,0.0
Natrone Means,SDG,RB,21.0,126.4,16.0,0.0,0.0,0.0,1.0,645.0,8.0,160.0,59.0,0.0,18.0,10.0,0.0,1.0,0.0
Kelvin Martin,SEA,WR,28.0,164.8,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,798.0,5.0,92.0,57.0,0.0,1.0,0.0
Alvin Harper,DAL,WR,25.0,143.54000000000005,16.0,15.0,46.0,0.0,1.0,0.0,0.0,0.0,777.0,5.0,67.0,36.0,0.0,1.0,0.0
Anthony Carter,MIN,WR,33.0,167.4,15.0,14.0,0.0,0.0,0.0,19.0,0.0,7.0,775.0,5.0,107.0,60.0,0.0,1.0,0.0
Steve Jordan,MIN,TE,32.0,116.2,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,1.0,73.0,56.0,0.0,0.0,0.0
Henry Ellard,RAM,WR,32.0,169.3,16.0,16.0,0.0,0.0,0.0,18.0,0.0,2.0,945.0,2.0,117.0,61.0,0.0,0.0,0.0
Kerry Cash,IND,TE,24.0,97.2,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,3.0,76.0,43.0,0.0,2.0,0.0
Mark Ingram,MIA,WR,28.0,144.7,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,6.0,90.0,44.0,0.0,3.0,0.0
Quinn Early,NOR,WR,28.0,149.2,16.0,15.0,0.0,0.0,0.0,32.0,0.0,2.0,670.0,6.0,73.0,45.0,0.0,1.0,0.0
Dexter McNabb,GNB,0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Beuerlein,PHO,QB,28.0,153.06,16.0,14.0,3164.0,18.0,418.0,45.0,0.0,22.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0
Howard Cross,NYG,TE,26.0,78.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,5.0,36.0,21.0,0.0,0.0,0.0
Richie Anderson,NYJ,0,22.0,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Phil Simms,NYG,QB,38.0,153.01999999999995,16.0,16.0,3038.0,15.0,400.0,31.0,0.0,28.0,-6.0,0.0,1.0,1.0,9.0,7.0,0.0
Craig Erickson,TAM,QB,24.0,143.76,16.0,15.0,3054.0,18.0,457.0,96.0,0.0,26.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0
Wade Wilson,NOR,QB,34.0,121.28,14.0,14.0,2457.0,12.0,388.0,230.0,0.0,31.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
Drew Bledsoe,NWE,QB,21.0,121.95999999999998,13.0,12.0,2494.0,15.0,429.0,82.0,0.0,32.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0
Jim Harbaugh,CHI,QB,30.0,108.88,15.0,15.0,2002.0,7.0,325.0,277.0,4.0,60.0,1.0,0.0,1.0,1.0,11.0,15.0,0.0
Joe Montana,KAN,QB,37.0,128.16,11.0,11.0,2144.0,13.0,298.0,64.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
Bubby Brister,PHI,QB,31.0,120.1,10.0,8.0,1905.0,14.0,309.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
Jeff George,IND,QB,26.0,116.94000000000004,13.0,11.0,2526.0,8.0,407.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
Vinny Testaverde,CLE,QB,30.0,109.28,10.0,6.0,1797.0,14.0,230.0,74.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0
Brad Baxter,NYJ,RB,26.0,127.7,16.0,13.0,0.0,0.0,0.0,559.0,7.0,174.0,158.0,0.0,36.0,20.0,0.0,3.0,0.0
Robert Delpino,DEN,RB,28.0,136.0,16.0,4.0,0.0,0.0,0.0,445.0,8.0,131.0,195.0,0.0,36.0,26.0,0.0,1.0,0.0
David Klingler,CIN,QB,24.0,97.6,14.0,13.0,1935.0,6.0,343.0,282.0,0.0,41.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0
Scott Mitchell,MIA,QB,25.0,105.82,13.0,7.0,1773.0,12.0,233.0,89.0,0.0,21.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
Stan Humphries,SDG,QB,28.0,106.94,12.0,10.0,1981.0,12.0,324.0,37.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
Marion Butts,SDG,RB,27.0,124.1,16.0,16.0,0.0,0.0,0.0,746.0,4.0,185.0,105.0,0.0,24.0,15.0,0.0,0.0,0.0
Jim McMahon,MIN,QB,34.0,100.32,12.0,12.0,1968.0,9.0,331.0,96.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
Derek Brown,NOR,RB,22.0,124.5,13.0,12.0,0.0,0.0,0.0,705.0,2.0,180.0,170.0,1.0,32.0,21.0,0.0,1.0,0.0
Gary Clark,PHO,WR,31.0,166.8,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,4.0,111.0,63.0,0.0,1.0,0.0
John Williams,SEA,RB,29.0,160.1,16.0,9.0,0.0,0.0,1.0,371.0,3.0,82.0,450.0,1.0,90.0,58.0,0.0,2.0,0.0
Neal Anderson,CHI,RB,29.0,131.6,15.0,11.0,0.0,0.0,1.0,646.0,4.0,202.0,160.0,0.0,48.0,31.0,0.0,2.0,0.0
Marc Logan,SFO,RB,28.0,137.8,14.0,12.0,0.0,0.0,0.0,280.0,7.0,58.0,348.0,0.0,48.0,37.0,0.0,2.0,0.0
Bill Brooks,BUF,WR,29.0,164.4,16.0,13.0,0.0,0.0,0.0,30.0,0.0,3.0,714.0,5.0,84.0,60.0,0.0,0.0,0.0
Tommy Vardell,CLE,RB,24.0,116.5,16.0,12.0,0.0,0.0,0.0,644.0,3.0,171.0,151.0,1.0,23.0,19.0,0.0,3.0,0.0
Michael Haynes,ATL,WR,28.0,171.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,4.0,135.0,72.0,0.0,1.0,0.0
Mark Carrier,CLE,WR,28.0,144.2,16.0,16.0,0.0,0.0,0.0,26.0,1.0,4.0,746.0,3.0,85.0,43.0,0.0,0.0,0.0
Ronnie Harmon,SDG,RB,29.0,173.7,16.0,1.0,0.0,0.0,0.0,216.0,0.0,46.0,671.0,2.0,103.0,73.0,0.0,0.0,0.0
Derrick Fenner,CIN,RB,26.0,142.9,15.0,14.0,0.0,0.0,0.0,482.0,1.0,121.0,427.0,0.0,64.0,48.0,0.0,1.0,0.0
Mark Jackson,NYG,WR,30.0,153.3,16.0,14.0,0.0,0.0,0.0,25.0,0.0,3.0,708.0,4.0,96.0,58.0,0.0,1.0,0.0
Reggie Cobb,TAM,RB,25.0,94.9,12.0,10.0,0.0,0.0,0.0,658.0,3.0,221.0,61.0,1.0,14.0,9.0,0.0,5.0,0.0
Darrell Thompson,GNB,RB,26.0,110.3,16.0,11.0,0.0,0.0,0.0,654.0,3.0,169.0,129.0,0.0,29.0,18.0,0.0,2.0,0.0
Mark Higgs,MIA,RB,27.0,102.5,16.0,8.0,0.0,0.0,0.0,693.0,3.0,186.0,72.0,0.0,12.0,10.0,0.0,1.0,0.0
James Jett,RAI,WR,23.0,126.1,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,771.0,3.0,78.0,33.0,0.0,1.0,0.0
Larry Centers,PHO,RB,25.0,157.5,16.0,9.0,0.0,0.0,0.0,152.0,0.0,25.0,603.0,3.0,86.0,66.0,0.0,1.0,0.0
Vince Workman,TAM,RB,25.0,143.5,16.0,11.0,0.0,0.0,0.0,284.0,2.0,78.0,411.0,2.0,77.0,54.0,0.0,2.0,0.0
Carl Pickens,CIN,WR,23.0,133.5,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,565.0,6.0,99.0,43.0,0.0,1.0,0.0
Horace Copeland,TAM,WR,22.0,120.7,14.0,8.0,0.0,0.0,0.0,34.0,0.0,3.0,633.0,4.0,67.0,30.0,0.0,0.0,0.0
Jeff Query,CIN,WR,26.0,144.70000000000005,16.0,16.0,0.0,0.0,0.0,13.0,0.0,2.0,654.0,4.0,112.0,56.0,0.0,1.0,0.0
Jessie Hester,IND,WR,30.0,151.5,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,1.0,130.0,64.0,0.0,1.0,0.0
Rob Moore,NYJ,WR,25.0,149.70000000000005,13.0,13.0,0.0,0.0,0.0,-6.0,0.0,1.0,843.0,1.0,101.0,64.0,0.0,2.0,0.0
Roosevelt Potts,IND,RB,22.0,100.0,16.0,15.0,0.0,0.0,0.0,711.0,0.0,179.0,189.0,0.0,34.0,26.0,0.0,8.0,0.0
Derek Russell,DEN,WR,24.0,131.9,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,3.0,71.0,44.0,0.0,1.0,0.0
Ricky Sanders,WAS,WR,33.0,144.5,16.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,638.0,4.0,103.0,58.0,0.0,1.0,0.0
Dwight Stone,PIT,WR,29.0,125.8,16.0,15.0,0.0,0.0,0.0,121.0,1.0,12.0,587.0,2.0,81.0,41.0,0.0,2.0,0.0
Kenneth Davis,BUF,RB,31.0,99.6,16.0,0.0,0.0,0.0,0.0,391.0,6.0,109.0,95.0,0.0,24.0,21.0,0.0,3.0,0.0
Rodney Peete,DET,QB,27.0,63.3,10.0,10.0,1670.0,6.0,252.0,165.0,1.0,45.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0
J.J. Birden,KAN,WR,28.0,133.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,2.0,87.0,51.0,0.0,1.0,0.0
T.J. Rubley,RAM,QB,25.0,75.72000000000001,9.0,7.0,1338.0,8.0,189.0,102.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
Vance Johnson,DEN,WR,30.0,117.7,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,5.0,53.0,36.0,0.0,0.0,0.0
Anthony Johnson,IND,RB,26.0,126.4,13.0,8.0,0.0,0.0,1.0,331.0,1.0,95.0,443.0,0.0,68.0,55.0,1.0,5.0,0.0
Derrick Moore,DET,RB,26.0,94.4,13.0,3.0,0.0,0.0,0.0,405.0,3.0,88.0,169.0,1.0,24.0,21.0,0.0,4.0,0.0
Lorenzo White,HOU,RB,27.0,113.4,8.0,8.0,0.0,0.0,0.0,465.0,2.0,131.0,229.0,0.0,44.0,34.0,0.0,1.0,0.0
Merril Hoge,PIT,RB,28.0,112.6,16.0,13.0,0.0,0.0,0.0,249.0,1.0,51.0,247.0,4.0,56.0,33.0,0.0,0.0,0.0
Dan Marino,MIA,QB,32.0,72.32,5.0,5.0,1218.0,8.0,150.0,-4.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
Sean Salisbury,MIN,QB,30.0,74.42000000000002,11.0,4.0,1413.0,9.0,195.0,-1.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
Flipper Anderson,RAM,WR,28.0,116.2,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,4.0,91.0,37.0,0.0,0.0,0.0
Greg Robinson,RAI,RB,24.0,88.3,12.0,12.0,0.0,0.0,0.0,591.0,1.0,156.0,142.0,0.0,21.0,15.0,0.0,3.0,0.0
Lewis Tillman,NYG,RB,27.0,77.6,16.0,7.0,0.0,0.0,0.0,585.0,3.0,121.0,21.0,0.0,2.0,1.0,0.0,1.0,0.0
Jim Everett,RAM,QB,30.0,63.88,10.0,9.0,1652.0,8.0,274.0,38.0,0.0,19.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0
Chris Burkett,NYJ,WR,31.0,115.1,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,4.0,78.0,40.0,0.0,1.0,0.0
Bernie Kosar,2TM,QB,30.0,65.28,11.0,7.0,1217.0,8.0,201.0,26.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
Michael Timpson,NWE,WR,26.0,117.4,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,2.0,91.0,42.0,0.0,1.0,0.0
Steve DeBerg,2TM,QB,39.0,71.88,8.0,5.0,1707.0,7.0,227.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0
Randal Hill,PHO,WR,24.0,110.9,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,4.0,70.0,35.0,0.0,0.0,0.0
Vincent Brisby,NWE,WR,22.0,117.6,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,2.0,105.0,45.0,0.0,1.0,0.0
Mark Rypien,WAS,QB,31.0,60.96000000000001,12.0,10.0,1514.0,4.0,319.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0
Dave Krieg,KAN,QB,35.0,61.920000000000016,12.0,5.0,1238.0,7.0,189.0,24.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
John Friesz,SDG,QB,26.0,68.38,12.0,6.0,1402.0,6.0,238.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
Cleveland Gary,RAM,RB,27.0,104.52,15.0,4.0,8.0,0.0,1.0,293.0,1.0,79.0,289.0,1.0,48.0,36.0,0.0,1.0,0.0
Scottie Graham,MIN,RB,24.0,78.4,7.0,3.0,0.0,0.0,0.0,488.0,3.0,118.0,46.0,0.0,12.0,7.0,0.0,0.0,0.0
Nate Lewis,SDG,WR,27.0,104.5,15.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,463.0,4.0,93.0,38.0,0.0,2.0,0.0
Harold Green,CIN,RB,25.0,86.4,15.0,15.0,0.0,0.0,0.0,589.0,0.0,215.0,115.0,0.0,31.0,22.0,0.0,3.0,0.0
Alexander Wright,RAI,WR,26.0,97.2,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,4.0,39.0,27.0,0.0,0.0,0.0
Chris Calloway,NYG,WR,25.0,104.3,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,3.0,56.0,35.0,0.0,0.0,0.0
Daryl Johnston,DAL,RB,27.0,116.6,16.0,16.0,0.0,0.0,0.0,74.0,3.0,24.0,372.0,1.0,60.0,50.0,0.0,1.0,0.0
Kimble Anders,KAN,RB,27.0,105.7,16.0,13.0,0.0,0.0,0.0,291.0,0.0,75.0,326.0,1.0,56.0,40.0,0.0,1.0,0.0
Don Beebe,BUF,WR,29.0,97.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,3.0,64.0,31.0,0.0,1.0,0.0
Tim McGee,WAS,WR,29.0,107.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,3.0,70.0,39.0,0.0,0.0,0.0
Kevin Turner,NWE,RB,24.0,105.4,16.0,9.0,0.0,0.0,1.0,231.0,0.0,50.0,333.0,2.0,57.0,39.0,0.0,1.0,0.0
Barry Word,MIN,RB,30.0,71.3,13.0,8.0,0.0,0.0,0.0,458.0,2.0,142.0,105.0,0.0,17.0,9.0,0.0,3.0,0.0
Erik Kramer,DET,QB,29.0,64.58,5.0,4.0,1002.0,8.0,138.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Tim Worley,2TM,RB,27.0,70.2,15.0,3.0,0.0,0.0,0.0,470.0,2.0,120.0,62.0,0.0,15.0,11.0,0.0,3.0,0.0
Curtis Duncan,HOU,WR,28.0,104.6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,3.0,80.0,41.0,0.0,0.0,0.0
Dalton Hilliard,NOR,RB,29.0,100.1,16.0,0.0,0.0,0.0,0.0,165.0,2.0,50.0,296.0,1.0,66.0,40.0,0.0,2.0,0.0
Brett Perriman,DET,WR,28.0,110.2,15.0,15.0,0.0,0.0,0.0,16.0,0.0,4.0,496.0,2.0,78.0,49.0,0.0,1.0,0.0
Robert Smith,MIN,RB,21.0,87.0,10.0,2.0,0.0,0.0,0.0,399.0,2.0,82.0,111.0,0.0,32.0,24.0,0.0,0.0,0.0
Victor Bailey,PHI,WR,23.0,101.5,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,1.0,78.0,41.0,0.0,0.0,0.0
